event_id,customer_id,event_type,event_time,device_type,traffic_source,session_duration
EvtID17556,CUS-40552603,Purchase,4/24/2025,Desktop,LinkedIn,140
EvtID17557,CUS-28328975,Upgrade Plan,1/26/2026,Mobile,Instagram,54
EvtID17558,CUS-56149724,Add to Cart,7/29/2025,Mobile,LinkedIn,128
EvtID17559,CUS-58704032,Cancel Subscription,07-04-2025,Mobile,Google Ads,133
EvtID17560,CUS-56340169,Logout,01-09-2026,Tablet,Instagram,116
EvtID17561,CUS-21867278,Logout,5/17/2025,Desktop,Instagram,94
EvtID17562,CUS-95454708,Cancel Subscription,12/31/2025,Mobile,Google Ads,114
EvtID17563,CUS-49180300,Purchase,08-04-2025,Mobile,Google Ads,64
EvtID17564,CUS-75525755,Purchase,02-11-2026,Desktop,Organic Search,115
EvtID17565,CUS-25487012,Purchase,5/30/2025,Desktop,LinkedIn,163
EvtID17566,CUS-14925244,Add to Cart,12-01-2025,Mobile,Email Campaign,19
EvtID17567,CUS-78465830,Login,12-05-2025,Desktop,Email Campaign,5
EvtID17568,CUS-68245565,Logout,05-01-2026,Mobile,Direct,132
EvtID17569,CUS-86192216,Add to Cart,8/24/2025,Tablet,LinkedIn,83
EvtID17570,CUS-52791643,Upgrade Plan,4/30/2026,Mobile,Direct,5
EvtID17571,CUS-39222591,Logout,4/13/2025,Desktop,Instagram,138
EvtID17572,CUS-31627976,Login,8/14/2025,Mobile,Instagram,35
EvtID17573,CUS-73250472,Add to Cart,04-12-2025,Mobile,Google Ads,143
EvtID17574,CUS-30452454,Login,10/21/2025,Desktop,LinkedIn,140
EvtID17575,CUS-84166327,Add to Cart,10-03-2025,Desktop,LinkedIn,103
EvtID17576,CUS-84508971,Add to Cart,10-12-2025,Desktop,Instagram,35
EvtID17577,CUS-92040779,Purchase,7/28/2025,Desktop,Google Ads,87
EvtID17578,CUS-67556013,Login,12/31/2025,Mobile,Instagram,143
EvtID17579,CUS-91952632,Purchase,12-10-2025,Mobile,LinkedIn,139
EvtID17580,CUS-82980826,Upgrade Plan,11/20/2025,Mobile,Instagram,163
EvtID17581,CUS-29014634,Purchase,5/21/2026,Desktop,Instagram,38
EvtID17582,CUS-92444516,Logout,5/24/2025,Desktop,Email Campaign,13
EvtID17583,CUS-74949080,Login,10/17/2025,Mobile,Google Ads,93
EvtID17584,CUS-27009305,Logout,9/20/2025,Desktop,Email Campaign,133
EvtID17585,CUS-73510394,Cancel Subscription,8/25/2025,Desktop,Instagram,57
EvtID17586,CUS-86757746,Logout,01-03-2026,Mobile,Google Ads,94
EvtID17587,CUS-76742331,Purchase,04-01-2026,Mobile,Google Ads,119
EvtID17588,CUS-85434803,Cancel Subscription,05-02-2025,Desktop,Google Ads,110
EvtID17589,CUS-15609810,Upgrade Plan,10/31/2025,Mobile,LinkedIn,98
EvtID17590,CUS-18393821,Login,3/16/2026,Tablet,Instagram,105
EvtID17591,CUS-81568160,Logout,4/19/2025,Mobile,Instagram,114
EvtID17592,CUS-45220828,Add to Cart,12/15/2025,Desktop,Organic Search,101
EvtID17593,CUS-36643830,Purchase,07-10-2025,Mobile,Instagram,16
EvtID17594,CUS-14464194,Logout,02-04-2026,Mobile,Google Ads,25
EvtID17595,CUS-79556304,Purchase,11/22/2025,Mobile,Organic Search,42
EvtID17596,CUS-88078868,Purchase,11/27/2025,Desktop,Google Ads,97
EvtID17597,CUS-45503432,Upgrade Plan,5/25/2025,Desktop,Google Ads,43
EvtID17598,CUS-17903834,Cancel Subscription,7/17/2025,Desktop,Google Ads,150
EvtID17599,CUS-51024061,Add to Cart,5/30/2025,Mobile,Direct,154
EvtID17600,CUS-27167344,Add to Cart,11/20/2025,Desktop,LinkedIn,68
EvtID17601,CUS-47883507,Login,9/17/2025,Desktop,LinkedIn,130
EvtID17602,CUS-58384174,Logout,10/23/2025,Mobile,Google Ads,24
EvtID17603,CUS-97734347,Upgrade Plan,06-07-2025,Mobile,Instagram,117
EvtID17604,CUS-18006426,Cancel Subscription,9/13/2025,Mobile,Email Campaign,142
EvtID17605,CUS-92796410,Purchase,12/15/2025,Desktop,Google Ads,137
EvtID17606,CUS-62299900,Login,12/17/2025,Mobile,Instagram,87
EvtID17607,CUS-68766386,Cancel Subscription,05-07-2026,Desktop,LinkedIn,27
EvtID17608,CUS-92002367,Cancel Subscription,6/13/2025,Mobile,LinkedIn,77
EvtID17609,CUS-72715985,Add to Cart,06-06-2025,Desktop,Instagram,40
EvtID17610,CUS-19187231,Purchase,4/13/2026,Desktop,Instagram,106
EvtID17611,CUS-55745344,Purchase,10/28/2025,Desktop,LinkedIn,103
EvtID17612,CUS-36938178,Login,07-11-2025,Desktop,Direct,74
EvtID17613,CUS-79762678,Purchase,3/21/2026,Mobile,Google Ads,54
EvtID17614,CUS-81095646,Login,05-02-2025,Desktop,Organic Search,11
EvtID17615,CUS-92535692,Purchase,4/19/2025,Mobile,LinkedIn,55
EvtID17616,CUS-85221058,Cancel Subscription,8/24/2025,Mobile,Instagram,46
EvtID17617,CUS-51565615,Logout,02-10-2026,Desktop,LinkedIn,133
EvtID17618,CUS-50495691,Cancel Subscription,11/20/2025,Mobile,Instagram,12
EvtID17619,CUS-87355054,Login,03-11-2026,Tablet,Google Ads,118
EvtID17620,CUS-73459776,Purchase,7/20/2025,Mobile,Organic Search,105
EvtID17621,CUS-81740674,Login,7/23/2025,Tablet,Google Ads,58
EvtID17622,CUS-53068759,Upgrade Plan,10/15/2025,Mobile,Email Campaign,49
EvtID17623,CUS-99487071,Login,11/21/2025,Mobile,Instagram,156
EvtID17624,CUS-89012748,Upgrade Plan,08-11-2025,Mobile,Direct,119
EvtID17625,CUS-13320421,Upgrade Plan,5/29/2025,Desktop,Instagram,152
EvtID17626,CUS-24352150,Login,4/17/2025,Desktop,LinkedIn,53
EvtID17627,CUS-39779272,Cancel Subscription,12/15/2025,Mobile,Instagram,45
EvtID17628,CUS-83385940,Purchase,03-12-2026,Mobile,Google Ads,55
EvtID17629,CUS-89394757,Logout,12/29/2025,Mobile,Instagram,20
EvtID17630,CUS-50006580,Purchase,12/20/2025,Mobile,Instagram,123
EvtID17631,CUS-22476515,Login,05-04-2026,Mobile,Google Ads,10
EvtID17632,CUS-57333661,Purchase,7/20/2025,Mobile,Google Ads,114
EvtID17633,CUS-38915070,Cancel Subscription,07-12-2025,Mobile,Google Ads,14
EvtID17634,CUS-41102692,Logout,04-10-2025,Mobile,Google Ads,93
EvtID17635,CUS-30315785,Purchase,11-12-2025,Mobile,Google Ads,163
EvtID17636,CUS-42471719,Login,11/23/2025,Desktop,LinkedIn,36
EvtID17637,CUS-42576095,Add to Cart,05-05-2026,Desktop,Google Ads,32
EvtID17638,CUS-74568241,Login,04-08-2026,Desktop,Google Ads,136
EvtID17639,CUS-69432769,Login,12/22/2025,Tablet,Instagram,156
EvtID17640,CUS-56695620,Cancel Subscription,4/22/2025,Mobile,Instagram,11
EvtID17641,CUS-42141408,Cancel Subscription,4/22/2025,Mobile,LinkedIn,175
EvtID17642,CUS-95578535,Upgrade Plan,9/27/2025,Mobile,Organic Search,15
EvtID17643,CUS-62252498,Login,09-09-2025,Mobile,Google Ads,169
EvtID17644,CUS-58984957,Upgrade Plan,1/31/2026,Desktop,Google Ads,9
EvtID17645,CUS-14460085,Login,9/16/2025,Mobile,Email Campaign,150
EvtID17646,CUS-83629507,Add to Cart,1/13/2026,Mobile,Google Ads,157
EvtID17647,CUS-59432668,Cancel Subscription,8/15/2025,Desktop,Organic Search,61
EvtID17648,CUS-50297329,Upgrade Plan,02-02-2026,Tablet,LinkedIn,63
EvtID17649,CUS-30100811,Upgrade Plan,05-03-2026,Mobile,Instagram,1
EvtID17650,CUS-14122222,Purchase,09-02-2025,Mobile,Organic Search,173
EvtID17651,CUS-11500292,Purchase,12/23/2025,Tablet,Direct,161
EvtID17652,CUS-91494347,Cancel Subscription,12/16/2025,Mobile,Google Ads,75
EvtID17653,CUS-95830999,Logout,4/21/2026,Mobile,Email Campaign,8
EvtID17654,CUS-97748405,Upgrade Plan,06-12-2025,Mobile,Google Ads,146
EvtID17655,CUS-53373046,Purchase,04-05-2025,Mobile,Instagram,54
EvtID17656,CUS-87554110,Upgrade Plan,12/31/2025,Mobile,Instagram,38
EvtID17657,CUS-22388558,Add to Cart,4/24/2025,Mobile,LinkedIn,169
EvtID17658,CUS-26406190,Upgrade Plan,11/16/2025,Tablet,Google Ads,83
EvtID17659,CUS-51821330,Upgrade Plan,10-03-2025,Mobile,Email Campaign,138
EvtID17660,CUS-11861472,Add to Cart,12/19/2025,Desktop,Email Campaign,16
EvtID17661,CUS-21139720,Upgrade Plan,08-09-2025,Mobile,Google Ads,60
EvtID17662,CUS-60095200,Upgrade Plan,1/20/2026,Mobile,Instagram,23
EvtID17663,CUS-14682896,Logout,11-12-2025,Mobile,Instagram,85
EvtID17664,CUS-55231419,Add to Cart,12/13/2025,Mobile,Instagram,78
EvtID17665,CUS-64584586,Add to Cart,4/15/2026,Desktop,Instagram,123
EvtID17666,CUS-59655747,Upgrade Plan,8/20/2025,Desktop,Email Campaign,58
EvtID17667,CUS-87771883,Login,5/14/2026,Mobile,Google Ads,39
EvtID17668,CUS-23605093,Login,12-01-2025,Desktop,Direct,67
EvtID17669,CUS-89692893,Cancel Subscription,8/27/2025,Desktop,Google Ads,80
EvtID17670,CUS-72669890,Login,3/21/2026,Mobile,Organic Search,168
EvtID17671,CUS-40300183,Cancel Subscription,06-11-2025,Mobile,Organic Search,94
EvtID17672,CUS-92475597,Logout,6/13/2025,Mobile,Instagram,56
EvtID17673,CUS-52542392,Upgrade Plan,09-01-2025,Mobile,Google Ads,121
EvtID17674,CUS-83893789,Cancel Subscription,11/30/2025,Desktop,Google Ads,147
EvtID17675,CUS-63395521,Purchase,3/17/2026,Mobile,Google Ads,165
EvtID17676,CUS-45733905,Cancel Subscription,06-10-2025,Mobile,Instagram,153
EvtID17677,CUS-78611482,Cancel Subscription,9/15/2025,Mobile,LinkedIn,62
EvtID17678,CUS-85976063,Purchase,04-08-2026,Mobile,Instagram,130
EvtID17679,CUS-84285270,Cancel Subscription,7/13/2025,Tablet,Instagram,152
EvtID17680,CUS-71881659,Purchase,11/23/2025,Mobile,Google Ads,95
EvtID17681,CUS-68991492,Login,6/27/2025,Mobile,Google Ads,41
EvtID17682,CUS-24110490,Purchase,4/19/2025,Mobile,Google Ads,98
EvtID17683,CUS-53463567,Add to Cart,12-06-2025,Mobile,Google Ads,91
EvtID17684,CUS-54226589,Add to Cart,4/20/2025,Desktop,LinkedIn,57
EvtID17685,CUS-13337750,Add to Cart,11/24/2025,Mobile,Instagram,85
EvtID17686,CUS-29257875,Upgrade Plan,08-08-2025,Desktop,Google Ads,118
EvtID17687,CUS-55574302,Add to Cart,06-10-2025,Mobile,Email Campaign,23
EvtID17688,CUS-21514567,Upgrade Plan,4/20/2025,Mobile,LinkedIn,117
EvtID17689,CUS-31635996,Logout,12/13/2025,Mobile,Direct,7
EvtID17690,CUS-80991451,Upgrade Plan,9/20/2025,Mobile,Instagram,59
EvtID17691,CUS-64210686,Cancel Subscription,3/16/2026,Mobile,LinkedIn,173
EvtID17692,CUS-43243417,Login,05-10-2026,Mobile,Organic Search,24
EvtID17693,CUS-76827624,Purchase,6/21/2025,Mobile,Instagram,164
EvtID17694,CUS-67529531,Cancel Subscription,3/27/2026,Mobile,Direct,146
EvtID17695,CUS-50650023,Add to Cart,08-08-2025,Desktop,LinkedIn,108
EvtID17696,CUS-84395101,Add to Cart,12-11-2025,Desktop,LinkedIn,83
EvtID17697,CUS-56267470,Upgrade Plan,04-07-2026,Mobile,Google Ads,3
EvtID17698,CUS-44299744,Upgrade Plan,3/13/2026,Mobile,Direct,117
EvtID17699,CUS-87712109,Login,11-01-2025,Mobile,LinkedIn,118
EvtID17700,CUS-50073646,Purchase,06-12-2025,Mobile,Instagram,45
EvtID17701,CUS-79408032,Logout,7/23/2025,Mobile,Organic Search,109
EvtID17702,CUS-49105174,Purchase,4/16/2026,Mobile,LinkedIn,39
EvtID17703,CUS-98358740,Logout,02-06-2026,Mobile,Instagram,1
EvtID17704,CUS-23553183,Login,2/21/2026,Desktop,Instagram,24
EvtID17705,CUS-30977160,Purchase,4/17/2025,Mobile,Google Ads,37
EvtID17706,CUS-93839613,Add to Cart,11-02-2025,Mobile,Instagram,136
EvtID17707,CUS-16526723,Logout,11-10-2025,Desktop,Google Ads,117
EvtID17708,CUS-55232775,Upgrade Plan,10-09-2025,Mobile,Google Ads,83
EvtID17709,CUS-99111357,Login,11/28/2025,Mobile,Email Campaign,91
EvtID17710,CUS-88374596,Upgrade Plan,9/27/2025,Mobile,Instagram,158
EvtID17711,CUS-66725015,Add to Cart,05-03-2026,Mobile,Organic Search,152
EvtID17712,CUS-59046743,Login,10/20/2025,Mobile,Organic Search,58
EvtID17713,CUS-44235988,Purchase,5/23/2026,Mobile,Instagram,174
EvtID17714,CUS-38045990,Cancel Subscription,2/23/2026,Desktop,Google Ads,104
EvtID17715,CUS-45794923,Upgrade Plan,5/30/2025,Mobile,LinkedIn,89
EvtID17716,CUS-12816130,Logout,7/23/2025,Mobile,Instagram,123
EvtID17717,CUS-27217186,Purchase,01-03-2026,Mobile,Organic Search,76
EvtID17718,CUS-18252459,Purchase,3/24/2026,Mobile,Instagram,76
EvtID17719,CUS-21634339,Upgrade Plan,2/21/2026,Desktop,Instagram,57
EvtID17720,CUS-75702724,Purchase,05-05-2026,Mobile,Google Ads,13
EvtID17721,CUS-67714948,Logout,12-05-2025,Mobile,Instagram,137
EvtID17722,CUS-32502433,Cancel Subscription,9/28/2025,Mobile,Email Campaign,147
EvtID17723,CUS-91415581,Cancel Subscription,09-11-2025,Mobile,Google Ads,158
EvtID17724,CUS-68238205,Login,11/17/2025,Desktop,Instagram,62
EvtID17725,CUS-64411091,Add to Cart,6/25/2025,Mobile,Google Ads,70
EvtID17726,CUS-24679917,Cancel Subscription,11/22/2025,Desktop,Google Ads,59
EvtID17727,CUS-21504678,Upgrade Plan,10-01-2025,Tablet,Google Ads,140
EvtID17728,CUS-87492319,Upgrade Plan,05-01-2025,Mobile,Email Campaign,98
EvtID17729,CUS-42626083,Upgrade Plan,09-08-2025,Desktop,Instagram,135
EvtID17730,CUS-48652956,Purchase,05-07-2025,Mobile,Google Ads,46
EvtID17731,CUS-27064084,Login,04-11-2026,Mobile,Instagram,158
EvtID17732,CUS-11718897,Upgrade Plan,03-04-2026,Mobile,Organic Search,56
EvtID17733,CUS-63416958,Login,10-06-2025,Mobile,Email Campaign,75
EvtID17734,CUS-30879002,Login,5/24/2025,Mobile,LinkedIn,164
EvtID17735,CUS-98021971,Cancel Subscription,2/20/2026,Mobile,Instagram,17
EvtID17736,CUS-25819382,Login,06-02-2025,Desktop,Organic Search,1
EvtID17737,CUS-83181780,Cancel Subscription,05-05-2026,Mobile,Google Ads,46
EvtID17738,CUS-56945829,Purchase,2/17/2026,Mobile,Direct,54
EvtID17739,CUS-10827714,Purchase,9/14/2025,Mobile,Google Ads,11
EvtID17740,CUS-41257976,Upgrade Plan,04-05-2026,Mobile,Email Campaign,20
EvtID17741,CUS-44640384,Upgrade Plan,03-07-2026,Desktop,Google Ads,11
EvtID17742,CUS-10664543,Login,11-02-2025,Mobile,Instagram,13
EvtID17743,CUS-59951131,Add to Cart,8/31/2025,Tablet,LinkedIn,126
EvtID17744,CUS-89647184,Upgrade Plan,12-06-2025,Mobile,Google Ads,115
EvtID17745,CUS-84248953,Logout,10/23/2025,Mobile,Google Ads,53
EvtID17746,CUS-12643599,Purchase,10/16/2025,Mobile,Instagram,151
EvtID17747,CUS-32606554,Logout,11/19/2025,Desktop,Instagram,115
EvtID17748,CUS-50508167,Add to Cart,4/30/2026,Tablet,LinkedIn,39
EvtID17749,CUS-97215462,Logout,9/14/2025,Desktop,Instagram,85
EvtID17750,CUS-58003037,Login,4/18/2025,Mobile,Organic Search,52
EvtID17751,CUS-14389524,Cancel Subscription,10/18/2025,Mobile,Instagram,170
EvtID17752,CUS-43638846,Cancel Subscription,01-12-2026,Desktop,Google Ads,157
EvtID17753,CUS-83187536,Logout,2/27/2026,Mobile,Instagram,53
EvtID17754,CUS-12739819,Login,08-04-2025,Desktop,Instagram,169
EvtID17755,CUS-59649996,Logout,12-01-2025,Mobile,Google Ads,87
EvtID17756,CUS-33026311,Cancel Subscription,11/22/2025,Mobile,Instagram,142
EvtID17757,CUS-46685481,Cancel Subscription,01-10-2026,Desktop,Instagram,73
EvtID17758,CUS-13269732,Add to Cart,12-08-2025,Mobile,Instagram,173
EvtID17759,CUS-64048046,Add to Cart,04-08-2026,Mobile,Organic Search,158
EvtID17760,CUS-54080028,Upgrade Plan,5/19/2026,Mobile,Direct,162
EvtID17761,CUS-70674823,Login,8/18/2025,Mobile,LinkedIn,159
EvtID17762,CUS-85659456,Upgrade Plan,6/30/2025,Tablet,Google Ads,73
EvtID17763,CUS-80764078,Logout,4/29/2025,Desktop,Google Ads,84
EvtID17764,CUS-74831357,Add to Cart,4/16/2025,Mobile,Instagram,120
EvtID17765,CUS-71337071,Purchase,5/25/2026,Mobile,LinkedIn,138
EvtID17766,CUS-73812162,Login,7/26/2025,Mobile,Instagram,85
EvtID17767,CUS-54488685,Add to Cart,4/22/2026,Mobile,Google Ads,168
EvtID17768,CUS-83479688,Cancel Subscription,3/16/2026,Mobile,Google Ads,127
EvtID17769,CUS-56281214,Logout,3/31/2026,Mobile,Google Ads,28
EvtID17770,CUS-75631151,Purchase,02-09-2026,Tablet,Organic Search,84
EvtID17771,CUS-51931845,Cancel Subscription,8/30/2025,Mobile,LinkedIn,106
EvtID17772,CUS-84196926,Add to Cart,6/14/2025,Mobile,Google Ads,162
EvtID17773,CUS-29572005,Login,12/31/2025,Mobile,Email Campaign,136
EvtID17774,CUS-22572946,Logout,04-03-2026,Desktop,Instagram,135
EvtID17775,CUS-90837379,Logout,6/28/2025,Mobile,Instagram,24
EvtID17776,CUS-90984408,Logout,04-04-2026,Desktop,Google Ads,134
EvtID17777,CUS-55002806,Upgrade Plan,03-12-2026,Mobile,Organic Search,100
EvtID17778,CUS-83544688,Add to Cart,09-02-2025,Mobile,LinkedIn,55
EvtID17779,CUS-18346709,Cancel Subscription,11-04-2025,Mobile,Organic Search,74
EvtID17780,CUS-44540844,Purchase,10/26/2025,Mobile,Organic Search,24
EvtID17781,CUS-64671982,Logout,05-04-2025,Mobile,LinkedIn,4
EvtID17782,CUS-42711007,Purchase,5/15/2025,Mobile,Instagram,149
EvtID17783,CUS-52147939,Upgrade Plan,10/13/2025,Mobile,Google Ads,23
EvtID17784,CUS-89299801,Upgrade Plan,07-07-2025,Mobile,Organic Search,77
EvtID17785,CUS-47104067,Login,10-11-2025,Mobile,Direct,28
EvtID17786,CUS-77920774,Purchase,7/28/2025,Desktop,Instagram,67
EvtID17787,CUS-46890933,Upgrade Plan,11/25/2025,Desktop,Instagram,21
EvtID17788,CUS-77420737,Add to Cart,10/21/2025,Mobile,LinkedIn,8
EvtID17789,CUS-98584600,Cancel Subscription,3/25/2026,Mobile,LinkedIn,32
EvtID17790,CUS-81527636,Login,1/23/2026,Mobile,LinkedIn,48
EvtID17791,CUS-44501545,Logout,12/15/2025,Mobile,LinkedIn,36
EvtID17792,CUS-76315319,Add to Cart,06-11-2025,Mobile,Email Campaign,133
EvtID17793,CUS-46608438,Login,12-06-2025,Mobile,Organic Search,78
EvtID17794,CUS-64915598,Upgrade Plan,4/25/2025,Mobile,Instagram,125
EvtID17795,CUS-56812259,Logout,7/17/2025,Mobile,Email Campaign,121
EvtID17796,CUS-95622905,Add to Cart,12/19/2025,Mobile,LinkedIn,22
EvtID17797,CUS-61278834,Login,3/25/2026,Mobile,Organic Search,124
EvtID17798,CUS-96221542,Cancel Subscription,12/27/2025,Mobile,LinkedIn,166
EvtID17799,CUS-71442184,Upgrade Plan,04-01-2025,Mobile,Google Ads,31
EvtID17800,CUS-46799806,Login,05-10-2026,Mobile,Direct,47
EvtID17801,CUS-14236609,Upgrade Plan,5/26/2025,Mobile,Organic Search,56
EvtID17802,CUS-77635348,Add to Cart,4/19/2025,Mobile,Instagram,172
EvtID17803,CUS-13736102,Cancel Subscription,2/13/2026,Mobile,Email Campaign,166
EvtID17804,CUS-43082350,Login,03-04-2026,Mobile,Email Campaign,92
EvtID17805,CUS-87985507,Logout,11/18/2025,Desktop,Direct,163
EvtID17806,CUS-41518424,Add to Cart,1/24/2026,Desktop,Instagram,136
EvtID17807,CUS-25162522,Purchase,1/14/2026,Mobile,Organic Search,129
EvtID17808,CUS-26195841,Upgrade Plan,1/16/2026,Mobile,Instagram,38
EvtID17809,CUS-28723761,Upgrade Plan,4/20/2026,Mobile,Google Ads,89
EvtID17810,CUS-79701070,Purchase,09-07-2025,Mobile,Instagram,24
EvtID17811,CUS-50415914,Add to Cart,11-12-2025,Mobile,LinkedIn,86
EvtID17812,CUS-88257721,Login,4/13/2025,Mobile,Email Campaign,129
EvtID17813,CUS-34091049,Upgrade Plan,01-07-2026,Mobile,Google Ads,41
EvtID17814,CUS-86551932,Add to Cart,2/27/2026,Mobile,Instagram,9
EvtID17815,CUS-28070317,Upgrade Plan,10/19/2025,Mobile,Google Ads,22
EvtID17816,CUS-68229803,Login,5/28/2025,Tablet,Google Ads,162
EvtID17817,CUS-98758274,Purchase,09-06-2025,Mobile,LinkedIn,141
EvtID17818,CUS-60407765,Upgrade Plan,9/27/2025,Desktop,Instagram,51
EvtID17819,CUS-25887917,Purchase,4/17/2025,Mobile,Google Ads,87
EvtID17820,CUS-15949837,Add to Cart,3/18/2026,Mobile,LinkedIn,141
EvtID17821,CUS-20154815,Login,11-05-2025,Mobile,Email Campaign,40
EvtID17822,CUS-58278727,Purchase,8/31/2025,Mobile,Instagram,110
EvtID17823,CUS-66451182,Cancel Subscription,8/27/2025,Mobile,Google Ads,114
EvtID17824,CUS-43711269,Logout,8/23/2025,Mobile,Instagram,41
EvtID17825,CUS-13057942,Logout,09-03-2025,Mobile,Google Ads,47
EvtID17826,CUS-58127102,Add to Cart,08-06-2025,Mobile,Google Ads,29
EvtID17827,CUS-32276280,Upgrade Plan,10-06-2025,Mobile,LinkedIn,81
EvtID17828,CUS-93526623,Add to Cart,10/23/2025,Mobile,Google Ads,78
EvtID17829,CUS-64481744,Upgrade Plan,7/13/2025,Mobile,Google Ads,8
EvtID17830,CUS-68256060,Login,7/31/2025,Mobile,LinkedIn,8
EvtID17831,CUS-69385813,Purchase,03-02-2026,Desktop,Google Ads,57
EvtID17832,CUS-16719913,Purchase,5/14/2026,Desktop,LinkedIn,120
EvtID17833,CUS-83695114,Login,01-09-2026,Desktop,Organic Search,118
EvtID17834,CUS-27931169,Cancel Subscription,9/22/2025,Desktop,Google Ads,56
EvtID17835,CUS-80703866,Upgrade Plan,02-09-2026,Mobile,Google Ads,129
EvtID17836,CUS-86816160,Login,2/19/2026,Desktop,LinkedIn,54
EvtID17837,CUS-59185036,Login,11/18/2025,Mobile,Google Ads,81
EvtID17838,CUS-74641135,Login,4/19/2026,Mobile,LinkedIn,15
EvtID17839,CUS-85939073,Cancel Subscription,7/19/2025,Mobile,Google Ads,121
EvtID17840,CUS-27999815,Cancel Subscription,10-10-2025,Mobile,Instagram,173
EvtID17841,CUS-26686591,Cancel Subscription,4/28/2025,Mobile,Organic Search,133
EvtID17842,CUS-11464117,Login,09-10-2025,Mobile,LinkedIn,128
EvtID17843,CUS-41606256,Add to Cart,4/25/2025,Mobile,Google Ads,38
EvtID17844,CUS-57870498,Upgrade Plan,9/18/2025,Mobile,LinkedIn,115
EvtID17845,CUS-61771803,Logout,10-11-2025,Mobile,Instagram,122
EvtID17846,CUS-91086936,Login,09-03-2025,Tablet,Google Ads,13
EvtID17847,CUS-94870936,Purchase,6/17/2025,Mobile,Google Ads,176
EvtID17848,CUS-38693694,Upgrade Plan,10/21/2025,Desktop,Instagram,89
EvtID17849,CUS-57129266,Logout,8/19/2025,Tablet,Google Ads,57
EvtID17850,CUS-75547666,Login,7/28/2025,Mobile,Google Ads,19
EvtID17851,CUS-59083453,Add to Cart,9/24/2025,Mobile,Google Ads,114
EvtID17852,CUS-21101167,Add to Cart,10/16/2025,Mobile,Organic Search,90
EvtID17853,CUS-60085485,Purchase,10/23/2025,Desktop,Instagram,42
EvtID17854,CUS-80273964,Upgrade Plan,11/21/2025,Mobile,Google Ads,37
EvtID17855,CUS-22135145,Upgrade Plan,04-01-2025,Desktop,Instagram,33
EvtID17856,CUS-75659034,Purchase,05-11-2026,Mobile,Instagram,88
EvtID17857,CUS-54624565,Purchase,10/15/2025,Desktop,Instagram,1
EvtID17858,CUS-76697421,Login,7/16/2025,Mobile,LinkedIn,141
EvtID17859,CUS-83978832,Upgrade Plan,9/28/2025,Mobile,Email Campaign,77
EvtID17860,CUS-68101504,Upgrade Plan,4/22/2025,Mobile,Instagram,25
EvtID17861,CUS-85099176,Add to Cart,8/16/2025,Desktop,Google Ads,23
EvtID17862,CUS-97743939,Cancel Subscription,2/15/2026,Mobile,Direct,61
EvtID17863,CUS-81864156,Cancel Subscription,5/13/2026,Mobile,Instagram,176
EvtID17864,CUS-86990046,Upgrade Plan,05-06-2026,Mobile,Instagram,145
EvtID17865,CUS-46409661,Logout,9/30/2025,Mobile,Email Campaign,112
EvtID17866,CUS-69425665,Login,2/18/2026,Desktop,Email Campaign,175
EvtID17867,CUS-54712632,Purchase,09-07-2025,Mobile,Direct,67
EvtID17868,CUS-38583064,Logout,1/13/2026,Mobile,Organic Search,115
EvtID17869,CUS-71606413,Purchase,6/21/2025,Mobile,Google Ads,82
EvtID17870,CUS-19777550,Login,5/21/2026,Desktop,Google Ads,180
EvtID17871,CUS-31761559,Upgrade Plan,5/20/2025,Mobile,LinkedIn,114
EvtID17872,CUS-43554885,Login,5/14/2025,Mobile,Google Ads,144
EvtID17873,CUS-64084367,Cancel Subscription,5/29/2025,Mobile,Google Ads,113
EvtID17874,CUS-69139561,Purchase,5/23/2026,Mobile,LinkedIn,92
