ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-3298,CUS-16964874,Bug Report,Medium,4,Closed,Email
TKT-9934,CUS-98924157,Login Issue,High,69,Closed,Chat
TKT-4744,CUS-63267122,Login Issue,High,45,Closed,Email
TKT-3781,CUS-25454211,Feature Request,High,15,Closed,Email
TKT-3036,CUS-12215216,Login Issue,Low,35,Closed,Phone
TKT-8478,CUS-81295420,Payment Failure,Low,56,Open,Chat
TKT-6981,CUS-27100004,Subscription Problem,Low,46,Closed,Web Portal
TKT-8481,CUS-17845110,Subscription Problem,Low,57,Open,Email
TKT-7423,CUS-34846048,Subscription Problem,Low,23,Closed,Chat
TKT-7965,CUS-49848974,Payment Failure,Medium,27,Closed,Chat
TKT-9636,CUS-44384033,Payment Failure,High,60,Open,Email
TKT-7647,CUS-56092973,Subscription Problem,High,19,Closed,Email
TKT-7745,CUS-90524616,Payment Failure,High,11,Open,Email
TKT-4724,CUS-87665612,Login Issue,Low,18,Pending,Chat
TKT-5211,CUS-96455740,Bug Report,High,17,Closed,Web Portal
TKT-3208,CUS-60258275,Login Issue,Low,19,Closed,Chat
TKT-8602,CUS-39586113,Login Issue,Medium,24,Closed,Email
TKT-8996,CUS-16637835,Subscription Problem,Medium,23,Closed,Email
TKT-7323,CUS-49640745,Bug Report,High,19,Closed,Chat
TKT-6916,CUS-46370038,Login Issue,Medium,22,Closed,Phone
TKT-4343,CUS-52343698,Bug Report,Low,71,Closed,Email
TKT-4711,CUS-49465944,Login Issue,Critical,19,Closed,Email
TKT-8722,CUS-76845921,Subscription Problem,Low,33,Closed,Email
TKT-5642,CUS-17094206,Feature Request,Low,64,Closed,Email
TKT-2028,CUS-66997294,Subscription Problem,Low,42,Closed,Chat
TKT-2863,CUS-44714881,Bug Report,Medium,51,Open,Email
TKT-9707,CUS-37765535,Bug Report,Low,58,Closed,Email
TKT-5758,CUS-56139662,Subscription Problem,Medium,4,Closed,Email
TKT-9161,CUS-99324793,Feature Request,Low,29,Closed,Email
TKT-4866,CUS-76664757,Bug Report,Medium,24,Closed,Phone
TKT-1338,CUS-24882168,Payment Failure,High,40,Closed,Email
TKT-1026,CUS-45245503,Login Issue,Low,17,Closed,Email
TKT-7122,CUS-72793438,Bug Report,Low,24,Closed,Phone
TKT-5461,CUS-95717714,Subscription Problem,Low,66,Closed,Chat
TKT-6809,CUS-72117792,Login Issue,Low,26,Closed,Phone
TKT-2500,CUS-16169393,Subscription Problem,Low,37,Closed,Email
TKT-4449,CUS-21115670,Payment Failure,High,38,Closed,Email
TKT-4945,CUS-17245986,Subscription Problem,High,26,Closed,Email
TKT-4147,CUS-11356216,Login Issue,High,38,Open,Email
TKT-7985,CUS-19158700,Subscription Problem,Low,31,Closed,Chat
TKT-7897,CUS-30494544,Payment Failure,Medium,22,Open,Phone
TKT-1960,CUS-65818068,Subscription Problem,Low,56,Closed,Chat
TKT-3145,CUS-51291079,Login Issue,Low,49,Closed,Chat
TKT-1055,CUS-92261836,Login Issue,Medium,9,Closed,Chat
TKT-4020,CUS-76298543,Login Issue,Low,58,Pending,Phone
TKT-9205,CUS-89539069,Login Issue,Medium,14,Closed,Email
TKT-5976,CUS-46565077,Login Issue,Medium,45,Open,Email
TKT-5668,CUS-31738231,Payment Failure,Low,48,Closed,Email
TKT-9502,CUS-32311257,Refund Request,Medium,53,Closed,Email
TKT-1601,CUS-65977135,Subscription Problem,Low,54,Closed,Chat
TKT-7779,CUS-95753788,Login Issue,Critical,24,Closed,Phone
TKT-1591,CUS-38680793,Subscription Problem,Medium,47,Pending,Chat
TKT-5468,CUS-24472675,Subscription Problem,Low,64,Closed,Email
TKT-2058,CUS-54198652,Login Issue,High,39,Open,Phone
TKT-3275,CUS-70973237,Login Issue,Low,54,Closed,Email
TKT-4013,CUS-37361272,Bug Report,Critical,41,Closed,Email
TKT-5788,CUS-30569572,Login Issue,Medium,69,Pending,Web Portal
TKT-9972,CUS-38624098,Login Issue,Low,70,Closed,Phone
TKT-9701,CUS-77011308,Subscription Problem,Low,10,Closed,Email
TKT-6841,CUS-50461038,Subscription Problem,Low,39,Closed,Email
TKT-4612,CUS-89995144,Payment Failure,Medium,50,Closed,Web Portal
TKT-7363,CUS-23295134,Login Issue,Medium,71,Closed,Web Portal
TKT-9268,CUS-16964874,Bug Report,High,54,Closed,Email
TKT-3102,CUS-63267122,Bug Report,Low,49,Closed,Phone
TKT-5564,CUS-87665612,Bug Report,Low,28,Closed,Chat
TKT-2225,CUS-60258275,Login Issue,Low,8,Closed,Chat
TKT-1720,CUS-52343698,Login Issue,Medium,65,Open,Chat
TKT-9560,CUS-49465944,Bug Report,Low,56,Closed,Email
TKT-2638,CUS-44714881,Bug Report,Medium,64,Closed,Chat
TKT-4167,CUS-37765535,Login Issue,High,17,Closed,Chat
TKT-1428,CUS-72793438,Bug Report,Low,46,Closed,Chat
TKT-4052,CUS-75208700,Login Issue,Medium,33,Closed,Phone
TKT-7231,CUS-45450561,Feature Request,Low,13,Closed,Chat
TKT-9009,CUS-71359310,Login Issue,High,37,Closed,Web Portal
TKT-3599,CUS-28531900,Subscription Problem,High,57,Closed,Email
TKT-6689,CUS-88255212,Subscription Problem,Low,39,Closed,Chat
TKT-2710,CUS-28486248,Bug Report,Critical,63,Closed,Web Portal
TKT-6104,CUS-85695461,Login Issue,Low,1,Open,Email
TKT-9317,CUS-34898254,Bug Report,Medium,71,Closed,Email
TKT-3860,CUS-12326566,Bug Report,Low,63,Open,Email
TKT-8184,CUS-33027551,Refund Request,Medium,23,Closed,Email
TKT-1237,CUS-52719422,Login Issue,High,36,Closed,Web Portal
TKT-8124,CUS-90188546,Bug Report,Low,9,Closed,Chat
TKT-2486,CUS-13318808,Bug Report,Low,47,Closed,Chat
TKT-4632,CUS-25228746,Bug Report,High,60,Closed,Chat
TKT-2073,CUS-71502697,Subscription Problem,Medium,68,Closed,Phone
TKT-1583,CUS-35148110,Payment Failure,Low,71,Closed,Web Portal
TKT-2826,CUS-77919866,Login Issue,Medium,19,Closed,Email
TKT-4331,CUS-89211152,Bug Report,Medium,61,Open,Email
TKT-2210,CUS-88983752,Subscription Problem,Medium,26,Closed,Chat
TKT-5697,CUS-59526807,Login Issue,Medium,72,Pending,Chat
TKT-5643,CUS-68027288,Login Issue,Critical,37,Open,Web Portal
TKT-3135,CUS-63367179,Payment Failure,Low,12,Open,Chat
TKT-7900,CUS-20910454,Login Issue,Low,17,Pending,Chat
TKT-4344,CUS-18775630,Payment Failure,Medium,13,Closed,Email
TKT-2798,CUS-92348270,Login Issue,Low,31,Closed,Phone
TKT-1781,CUS-27072644,Payment Failure,Low,32,Closed,Email
TKT-7861,CUS-55689911,Payment Failure,Medium,30,Closed,Chat
TKT-7139,CUS-28962379,Login Issue,Low,34,Closed,Web Portal
TKT-3802,CUS-12573077,Login Issue,Medium,56,Closed,Chat
TKT-8666,CUS-52434850,Login Issue,Low,25,Closed,Web Portal
TKT-7689,CUS-35378292,Subscription Problem,Low,51,Pending,Email
TKT-1252,CUS-45422397,Subscription Problem,Low,62,Closed,Email
TKT-2973,CUS-64778777,Login Issue,Low,2,Closed,Chat
TKT-8463,CUS-64721385,Bug Report,Medium,4,Closed,Chat
TKT-6858,CUS-35704792,Subscription Problem,Low,48,Closed,Chat
TKT-2699,CUS-37780663,Payment Failure,Low,53,Closed,Email
TKT-7695,CUS-49724775,Bug Report,Low,66,Closed,Chat
TKT-8039,CUS-66114757,Login Issue,Low,26,Open,Email
TKT-6473,CUS-45440177,Payment Failure,Medium,3,Closed,Chat
TKT-4849,CUS-47683384,Subscription Problem,Critical,20,Pending,Email
TKT-1391,CUS-66345240,Login Issue,Medium,49,Closed,Email
TKT-4902,CUS-38720610,Payment Failure,Low,5,Closed,Chat
TKT-7415,CUS-66974578,Subscription Problem,High,9,Closed,Email
TKT-3948,CUS-70610618,Subscription Problem,Medium,71,Closed,Email
TKT-9595,CUS-67203656,Bug Report,Medium,8,Closed,Web Portal
TKT-4004,CUS-61590091,Bug Report,Medium,33,Closed,Phone
TKT-5199,CUS-23557224,Feature Request,Critical,29,Closed,Email
TKT-6440,CUS-44256243,Bug Report,Medium,37,Closed,Web Portal
TKT-1696,CUS-91308659,Bug Report,Low,47,Pending,Chat
TKT-6698,CUS-95320709,Login Issue,Low,68,Closed,Email
TKT-7434,CUS-78469566,Login Issue,High,32,Open,Chat
TKT-7212,CUS-66189604,Payment Failure,High,57,Open,Phone
TKT-5478,CUS-20721276,Login Issue,Low,31,Closed,Email
TKT-2817,CUS-73537297,Subscription Problem,Low,38,Open,Phone
TKT-8684,CUS-97188402,Login Issue,Medium,21,Closed,Chat
TKT-5798,CUS-81568421,Login Issue,Medium,32,Closed,Web Portal
TKT-1114,CUS-68207637,Refund Request,Critical,60,Closed,Web Portal
TKT-4706,CUS-10491121,Bug Report,Medium,44,Pending,Phone
TKT-6733,CUS-53087546,Feature Request,Medium,8,Closed,Email
TKT-3468,CUS-48253431,Subscription Problem,Low,71,Closed,Email
TKT-4868,CUS-42795826,Login Issue,High,62,Closed,Chat
TKT-7882,CUS-54298711,Login Issue,Low,36,Closed,Email
TKT-1555,CUS-62139391,Bug Report,Critical,45,Closed,Email
TKT-9903,CUS-86900623,Subscription Problem,High,64,Open,Email
TKT-6615,CUS-59513689,Payment Failure,Low,49,Closed,Email
TKT-5600,CUS-40606059,Payment Failure,Low,54,Closed,Chat
TKT-1250,CUS-22791715,Subscription Problem,Medium,17,Closed,Phone
TKT-8924,CUS-15320475,Login Issue,Low,30,Closed,Web Portal
TKT-4672,CUS-41823349,Subscription Problem,Medium,24,Closed,Email
TKT-6941,CUS-61881939,Refund Request,Medium,40,Closed,Chat
TKT-4733,CUS-90369259,Login Issue,Low,44,Closed,Email
TKT-3388,CUS-45519449,Subscription Problem,Medium,33,Open,Chat
TKT-8946,CUS-44674693,Login Issue,High,34,Closed,Email
TKT-1562,CUS-85766142,Login Issue,High,12,Closed,Email
TKT-6802,CUS-35486815,Login Issue,Medium,9,Pending,Phone
TKT-7274,CUS-27686987,Bug Report,Low,61,Closed,Chat
TKT-5454,CUS-73460162,Refund Request,High,52,Closed,Phone
TKT-6264,CUS-58563143,Subscription Problem,Low,63,Closed,Phone
TKT-9120,CUS-18800277,Login Issue,Medium,59,Pending,Email
TKT-5645,CUS-11752307,Subscription Problem,Low,28,Closed,Chat
TKT-5164,CUS-87987499,Payment Failure,Medium,30,Closed,Email
TKT-1335,CUS-67796085,Refund Request,High,54,Closed,Chat
TKT-6653,CUS-77491321,Payment Failure,Low,29,Open,Email
TKT-9668,CUS-23664882,Subscription Problem,Medium,15,Closed,Email
TKT-3590,CUS-65611282,Bug Report,Low,31,Closed,Email
TKT-1293,CUS-42138323,Login Issue,Medium,22,Open,Chat
TKT-2356,CUS-98946313,Bug Report,Low,22,Closed,Chat
TKT-8529,CUS-86166761,Payment Failure,Low,63,Pending,Phone
TKT-1410,CUS-53773666,Payment Failure,Low,30,Pending,Chat
TKT-5553,CUS-99382379,Login Issue,Medium,26,Pending,Email
TKT-4673,CUS-62815527,Payment Failure,High,19,Open,Email
TKT-4258,CUS-31917984,Payment Failure,Medium,12,Closed,Chat
TKT-4319,CUS-22469442,Bug Report,High,72,Closed,Web Portal
TKT-7536,CUS-15792991,Payment Failure,Critical,72,Closed,Phone
TKT-2189,CUS-98748192,Payment Failure,Medium,68,Closed,Email
TKT-7395,CUS-26087042,Bug Report,Low,1,Open,Phone
TKT-8446,CUS-63710232,Refund Request,Medium,11,Open,Email
TKT-2480,CUS-39396611,Login Issue,Low,50,Closed,Chat
TKT-9400,CUS-49846364,Bug Report,Medium,42,Open,Email
TKT-3351,CUS-10723539,Login Issue,Low,31,Closed,Chat
TKT-6247,CUS-97246398,Payment Failure,High,47,Closed,Chat
TKT-7567,CUS-30836182,Login Issue,Low,60,Open,Web Portal
TKT-8646,CUS-27275546,Subscription Problem,Medium,14,Closed,Email
TKT-7341,CUS-70900695,Refund Request,Low,60,Open,Chat
TKT-1272,CUS-37801665,Subscription Problem,High,54,Closed,Chat
TKT-2823,CUS-36724497,Subscription Problem,High,63,Closed,Phone
TKT-4816,CUS-29920727,Bug Report,Medium,71,Open,Email
TKT-1876,CUS-86841767,Subscription Problem,Low,60,Closed,Chat
TKT-5686,CUS-21074671,Refund Request,Low,11,Closed,Email
TKT-9600,CUS-59857041,Refund Request,Medium,46,Closed,Chat
TKT-6536,CUS-39396384,Login Issue,Low,51,Open,Chat
TKT-4381,CUS-74206709,Bug Report,Critical,45,Closed,Phone
TKT-9056,CUS-94294562,Bug Report,Medium,23,Pending,Email
TKT-4730,CUS-49478643,Login Issue,Low,30,Closed,Email
TKT-8304,CUS-93597522,Login Issue,Low,37,Closed,Email
TKT-9548,CUS-51753214,Payment Failure,Medium,29,Closed,Chat
TKT-5801,CUS-36369374,Subscription Problem,Medium,18,Closed,Email
TKT-6835,CUS-33648408,Login Issue,High,36,Closed,Chat
TKT-9245,CUS-54753037,Subscription Problem,Medium,17,Open,Phone
TKT-9189,CUS-43405485,Login Issue,Low,18,Open,Phone
TKT-1881,CUS-59166961,Refund Request,Medium,64,Pending,Email
TKT-6741,CUS-39989837,Payment Failure,Low,68,Closed,Chat
TKT-5282,CUS-98320108,Feature Request,Low,25,Open,Chat
TKT-4650,CUS-58026125,Bug Report,Medium,10,Closed,Chat
TKT-7786,CUS-46953166,Login Issue,Medium,58,Closed,Email
TKT-3250,CUS-72863327,Login Issue,Medium,15,Closed,Phone
TKT-9159,CUS-89901248,Login Issue,Low,44,Closed,Web Portal
TKT-9006,CUS-40560777,Login Issue,Low,5,Closed,Email
TKT-4806,CUS-43133874,Payment Failure,High,6,Closed,Chat
TKT-3526,CUS-43384420,Bug Report,High,46,Closed,Email
TKT-8687,CUS-42096902,Subscription Problem,Low,17,Closed,Chat
TKT-3280,CUS-65711866,Bug Report,High,63,Closed,Email
TKT-9335,CUS-35685544,Bug Report,Medium,19,Closed,Email
TKT-8497,CUS-52425409,Bug Report,Low,59,Closed,Web Portal
TKT-2999,CUS-49906873,Login Issue,Medium,17,Pending,Email
TKT-8358,CUS-24061108,Subscription Problem,Critical,13,Closed,Email
TKT-4058,CUS-77301284,Bug Report,Critical,15,Pending,Chat
TKT-2540,CUS-47252577,Login Issue,Low,24,Closed,Chat
TKT-5402,CUS-69387339,Payment Failure,Low,36,Closed,Email
TKT-2801,CUS-51066010,Refund Request,Medium,68,Closed,Web Portal
TKT-3688,CUS-89201209,Subscription Problem,Medium,67,Closed,Email
TKT-1404,CUS-38742387,Payment Failure,Low,52,Open,Chat
TKT-3352,CUS-36876130,Login Issue,Low,5,Open,Chat
TKT-9861,CUS-88753449,Refund Request,Medium,33,Closed,Email
TKT-5869,CUS-92950080,Payment Failure,Medium,41,Closed,Email
TKT-6626,CUS-12183450,Bug Report,Low,36,Closed,Chat
TKT-4794,CUS-61074995,Bug Report,Low,35,Open,Chat
TKT-6242,CUS-49242480,Refund Request,Critical,43,Closed,Email
TKT-6448,CUS-31707470,Login Issue,Low,60,Closed,Web Portal
TKT-1401,CUS-69550527,Subscription Problem,Low,39,Closed,Email
TKT-6764,CUS-17655126,Payment Failure,High,12,Closed,Chat
TKT-6642,CUS-53169975,Feature Request,Low,41,Pending,Phone
TKT-6168,CUS-38685083,Refund Request,Low,9,Closed,Web Portal
TKT-1817,CUS-20484832,Payment Failure,Low,44,Closed,Web Portal
TKT-3262,CUS-76687756,Login Issue,Medium,22,Pending,Web Portal
TKT-6175,CUS-81635948,Login Issue,Medium,29,Closed,Email
TKT-6212,CUS-88197262,Login Issue,Medium,18,Open,Chat
TKT-9241,CUS-29073335,Payment Failure,Medium,17,Closed,Chat
TKT-7365,CUS-69227216,Feature Request,Low,4,Closed,Email
TKT-5391,CUS-13441296,Bug Report,Critical,47,Closed,Phone
TKT-3602,CUS-69485113,Payment Failure,Medium,35,Closed,Chat
TKT-8316,CUS-37859804,Subscription Problem,Medium,22,Pending,Email
TKT-5161,CUS-55475677,Bug Report,Medium,57,Open,Web Portal
TKT-7750,CUS-18714283,Login Issue,High,22,Closed,Email
TKT-5659,CUS-61357848,Login Issue,Low,41,Closed,Web Portal
TKT-2763,CUS-16524162,Subscription Problem,Low,58,Closed,Email
TKT-1086,CUS-87340668,Feature Request,Low,18,Closed,Phone
TKT-4857,CUS-69379668,Login Issue,Low,31,Closed,Email
TKT-9912,CUS-57605458,Payment Failure,Medium,33,Closed,Phone
TKT-9858,CUS-20057159,Login Issue,Medium,22,Open,Email
TKT-1131,CUS-39815468,Refund Request,Medium,22,Closed,Chat
TKT-6923,CUS-95981825,Bug Report,Medium,52,Open,Email
TKT-4358,CUS-85654324,Bug Report,Low,51,Closed,Chat
TKT-4405,CUS-48569568,Payment Failure,Low,40,Closed,Chat
TKT-5652,CUS-29041458,Feature Request,High,27,Closed,Chat
TKT-9927,CUS-94097452,Bug Report,Low,31,Closed,Chat
TKT-5196,CUS-84108652,Bug Report,Low,10,Open,Phone
TKT-7040,CUS-76621781,Refund Request,Critical,11,Pending,Chat
TKT-6058,CUS-32696078,Bug Report,Medium,51,Open,Chat
TKT-2677,CUS-94041269,Login Issue,Low,53,Pending,Chat
TKT-8112,CUS-49702737,Login Issue,Low,63,Closed,Email
TKT-3656,CUS-75759625,Subscription Problem,Medium,46,Closed,Phone
TKT-3912,CUS-94099353,Subscription Problem,Medium,30,Closed,Phone
TKT-8604,CUS-34500349,Payment Failure,High,6,Closed,Chat
TKT-5195,CUS-88995155,Refund Request,Low,8,Closed,Email
TKT-2816,CUS-77899710,Subscription Problem,Low,12,Open,Email
TKT-4540,CUS-19039900,Subscription Problem,Medium,46,Open,Chat
TKT-9676,CUS-25946621,Login Issue,Medium,24,Closed,Chat
TKT-3654,CUS-17931669,Subscription Problem,Low,69,Closed,Email
TKT-2993,CUS-32742032,Payment Failure,Low,55,Pending,Chat
TKT-9739,CUS-26417156,Payment Failure,Medium,32,Closed,Phone
TKT-2377,CUS-68467545,Login Issue,High,20,Open,Email
TKT-8914,CUS-88051091,Login Issue,Medium,47,Closed,Email
TKT-6849,CUS-86226652,Payment Failure,Low,29,Closed,Phone
TKT-5840,CUS-55993450,Subscription Problem,Low,71,Closed,Phone
TKT-5519,CUS-31203516,Login Issue,Medium,26,Closed,Email
TKT-8024,CUS-19680477,Bug Report,High,11,Open,Chat
TKT-8058,CUS-70492528,Bug Report,Medium,58,Closed,Web Portal
TKT-3896,CUS-29867378,Refund Request,Medium,14,Closed,Chat
TKT-1450,CUS-63173232,Payment Failure,High,18,Closed,Chat
TKT-4326,CUS-39784206,Login Issue,Medium,66,Closed,Chat
TKT-8804,CUS-76788154,Login Issue,Low,53,Closed,Phone
TKT-8707,CUS-42233997,Payment Failure,Critical,9,Closed,Chat
TKT-2408,CUS-60190281,Subscription Problem,Low,5,Closed,Chat
TKT-2077,CUS-15317641,Login Issue,Medium,7,Closed,Email
TKT-8972,CUS-82072645,Subscription Problem,Medium,44,Open,Phone
TKT-2180,CUS-78352651,Subscription Problem,High,1,Closed,Chat
TKT-3881,CUS-19777290,Subscription Problem,Medium,22,Closed,Email
TKT-4986,CUS-16671323,Payment Failure,Critical,72,Closed,Email
TKT-8807,CUS-88511317,Bug Report,Low,38,Closed,Chat
TKT-8103,CUS-53304022,Refund Request,Low,57,Closed,Email
TKT-2388,CUS-66733787,Payment Failure,Medium,67,Closed,Phone
TKT-7101,CUS-50791044,Feature Request,Low,34,Closed,Email
TKT-7322,CUS-72320352,Payment Failure,Low,5,Closed,Email
TKT-8735,CUS-30323775,Login Issue,Critical,61,Closed,Email
TKT-7011,CUS-39209130,Bug Report,Low,18,Closed,Web Portal
TKT-6833,CUS-39945409,Subscription Problem,Medium,54,Open,Email
TKT-7570,CUS-60210774,Login Issue,Medium,43,Closed,Chat
TKT-3047,CUS-96001456,Bug Report,High,68,Closed,Phone
TKT-5648,CUS-47046319,Payment Failure,Low,51,Closed,Chat
TKT-6396,CUS-10229689,Subscription Problem,Low,3,Closed,Phone
TKT-7802,CUS-96671139,Subscription Problem,High,66,Pending,Chat
TKT-8499,CUS-15739708,Login Issue,High,70,Open,Phone
TKT-9824,CUS-78899407,Bug Report,High,48,Closed,Chat
TKT-4472,CUS-24553464,Refund Request,High,67,Open,Web Portal
TKT-2934,CUS-25128309,Payment Failure,Critical,37,Open,Phone
TKT-3533,CUS-37915514,Subscription Problem,Medium,54,Closed,Chat
TKT-1539,CUS-24810285,Subscription Problem,Medium,16,Closed,Chat
TKT-1724,CUS-56691474,Bug Report,High,9,Closed,Email
TKT-8519,CUS-72568927,Subscription Problem,Low,20,Closed,Email
TKT-8419,CUS-46586343,Subscription Problem,Low,15,Closed,Email
TKT-5219,CUS-89510267,Login Issue,Low,34,Closed,Phone
TKT-9385,CUS-54896719,Login Issue,Low,33,Closed,Email
TKT-6756,CUS-12843088,Bug Report,Medium,68,Closed,Phone
TKT-6172,CUS-64309853,Bug Report,Critical,4,Pending,Chat
TKT-5916,CUS-17357715,Login Issue,High,53,Closed,Chat
TKT-5252,CUS-24017737,Subscription Problem,Low,72,Open,Phone
TKT-7774,CUS-37588825,Bug Report,Medium,5,Closed,Web Portal
TKT-6939,CUS-91717696,Login Issue,Low,6,Closed,Email
TKT-2800,CUS-38765460,Refund Request,High,17,Pending,Chat
TKT-4947,CUS-19710082,Login Issue,Low,28,Pending,Chat
TKT-9443,CUS-45746071,Refund Request,Low,64,Open,Chat
TKT-7031,CUS-27018259,Login Issue,Medium,29,Closed,Phone
TKT-6184,CUS-36373269,Bug Report,Medium,35,Closed,Email
TKT-2067,CUS-82562909,Login Issue,Low,27,Open,Phone
TKT-5985,CUS-46937897,Bug Report,Medium,40,Closed,Phone
TKT-1661,CUS-33248358,Payment Failure,High,62,Closed,Email
TKT-5981,CUS-67642868,Login Issue,Medium,52,Closed,Chat
TKT-5278,CUS-64727001,Bug Report,Medium,34,Pending,Web Portal
TKT-4749,CUS-90916154,Payment Failure,Medium,8,Pending,Email
TKT-8199,CUS-61956845,Bug Report,Low,38,Closed,Email
TKT-3044,CUS-20865383,Subscription Problem,Medium,52,Closed,Email
TKT-5006,CUS-79853989,Payment Failure,High,55,Closed,Chat
TKT-4375,CUS-46360919,Bug Report,Medium,14,Closed,Email
TKT-5884,CUS-66242991,Login Issue,Low,72,Closed,Chat
TKT-9384,CUS-89968930,Subscription Problem,Low,2,Open,Phone
TKT-3652,CUS-16650715,Subscription Problem,Low,30,Closed,Web Portal
TKT-7460,CUS-11072682,Payment Failure,Medium,64,Closed,Phone
TKT-1839,CUS-72775910,Login Issue,Medium,3,Closed,Chat
TKT-6798,CUS-19357567,Login Issue,Medium,71,Closed,Chat
TKT-6002,CUS-83192057,Payment Failure,High,7,Closed,Email
TKT-4165,CUS-17200634,Login Issue,Low,5,Closed,Phone
TKT-3934,CUS-22435739,Login Issue,Low,1,Open,Email
TKT-4501,CUS-10869024,Refund Request,Medium,4,Closed,Email
TKT-2533,CUS-25748991,Payment Failure,Low,38,Closed,Email
TKT-8559,CUS-50052860,Subscription Problem,Low,28,Closed,Email
TKT-7723,CUS-75817615,Login Issue,Low,35,Closed,Email
TKT-5670,CUS-70161221,Refund Request,Medium,25,Pending,Email
TKT-6308,CUS-60807741,Subscription Problem,Critical,35,Closed,Chat
TKT-3331,CUS-21751606,Bug Report,Low,20,Closed,Email
TKT-7963,CUS-12090148,Subscription Problem,Medium,58,Closed,Email
TKT-5473,CUS-85285388,Bug Report,Medium,20,Closed,Phone
TKT-8470,CUS-11474866,Subscription Problem,Medium,28,Open,Web Portal
TKT-1071,CUS-92295972,Payment Failure,Low,29,Closed,Email
TKT-8347,CUS-14400200,Login Issue,Low,41,Closed,Email
TKT-3297,CUS-70515317,Login Issue,Low,20,Open,Email
TKT-4080,CUS-32253727,Refund Request,Critical,42,Closed,Chat
TKT-6978,CUS-42857767,Payment Failure,Low,45,Closed,Email
TKT-7308,CUS-60832931,Login Issue,Critical,21,Closed,Chat
TKT-3949,CUS-24032223,Bug Report,High,47,Closed,Email
TKT-8352,CUS-41543046,Bug Report,Medium,25,Closed,Phone
TKT-1843,CUS-98039798,Subscription Problem,Medium,62,Closed,Email
TKT-5558,CUS-10885125,Bug Report,Low,20,Pending,Web Portal
TKT-3991,CUS-10702895,Payment Failure,Low,42,Closed,Email
TKT-1512,CUS-57693187,Refund Request,Medium,3,Closed,Phone
TKT-6012,CUS-81878948,Feature Request,Low,57,Closed,Email
TKT-2127,CUS-52136908,Payment Failure,Medium,47,Closed,Chat
TKT-5163,CUS-16654423,Bug Report,Medium,26,Open,Chat
TKT-2630,CUS-15337364,Subscription Problem,Medium,21,Closed,Email
TKT-5646,CUS-93688277,Payment Failure,Low,2,Closed,Phone
TKT-8652,CUS-51895365,Login Issue,Medium,31,Closed,Email
TKT-9839,CUS-71504880,Subscription Problem,Critical,52,Closed,Email
TKT-7450,CUS-76249534,Feature Request,Low,68,Closed,Email
TKT-7599,CUS-65553808,Subscription Problem,Medium,58,Open,Chat
TKT-4801,CUS-99812057,Bug Report,High,50,Closed,Email
TKT-1630,CUS-40423368,Login Issue,Low,64,Closed,Email
TKT-8665,CUS-17730460,Payment Failure,Critical,58,Closed,Email
TKT-9265,CUS-69655330,Subscription Problem,Medium,37,Pending,Chat
TKT-6125,CUS-39487056,Feature Request,High,49,Closed,Phone
TKT-5808,CUS-54743906,Refund Request,Medium,4,Closed,Chat
TKT-3341,CUS-46594947,Subscription Problem,High,45,Closed,Chat
TKT-7306,CUS-82387744,Subscription Problem,Medium,12,Open,Chat
TKT-4457,CUS-51180725,Login Issue,Medium,9,Closed,Email
TKT-4852,CUS-45691345,Refund Request,High,55,Closed,Email
TKT-1067,CUS-42443936,Payment Failure,Medium,52,Open,Email
TKT-9528,CUS-25541640,Payment Failure,High,61,Closed,Email
TKT-4007,CUS-46186912,Subscription Problem,Low,50,Closed,Email
TKT-5450,CUS-31119634,Refund Request,Medium,32,Closed,Web Portal
TKT-9044,CUS-71042721,Payment Failure,Critical,17,Closed,Email
TKT-6056,CUS-62326960,Subscription Problem,High,66,Open,Phone
TKT-5110,CUS-99606495,Login Issue,Medium,19,Closed,Phone
TKT-9278,CUS-26582522,Login Issue,Medium,55,Open,Chat
TKT-6066,CUS-88428165,Subscription Problem,High,43,Closed,Chat
TKT-8479,CUS-32816820,Login Issue,High,44,Closed,Chat
TKT-6248,CUS-72563046,Feature Request,Low,70,Closed,Email
TKT-6750,CUS-90605745,Refund Request,Low,48,Closed,Email
TKT-1593,CUS-16176480,Subscription Problem,Low,9,Open,Email
TKT-2701,CUS-65645418,Bug Report,Low,23,Closed,Email
TKT-7083,CUS-36024897,Login Issue,Medium,45,Open,Chat
TKT-6826,CUS-77809350,Feature Request,Low,6,Pending,Chat
TKT-4291,CUS-33936970,Bug Report,Low,4,Closed,Email
TKT-2420,CUS-74338478,Refund Request,High,25,Closed,Web Portal
TKT-8627,CUS-19432351,Payment Failure,Low,61,Closed,Chat
TKT-6073,CUS-49611265,Login Issue,Medium,69,Pending,Email
TKT-9715,CUS-69897356,Login Issue,Medium,26,Closed,Chat
TKT-7022,CUS-92717091,Subscription Problem,Medium,38,Closed,Chat
TKT-7014,CUS-94422427,Bug Report,Low,43,Pending,Phone
TKT-6556,CUS-66758276,Subscription Problem,Medium,18,Closed,Chat
TKT-8746,CUS-87677781,Payment Failure,Medium,32,Closed,Chat
TKT-1577,CUS-48691013,Payment Failure,Low,71,Closed,Email
TKT-7959,CUS-32102294,Bug Report,Medium,26,Closed,Email
TKT-2995,CUS-18849410,Payment Failure,Low,56,Closed,Chat
TKT-2079,CUS-13066103,Login Issue,High,21,Closed,Email
TKT-5398,CUS-39343424,Login Issue,Low,33,Closed,Chat
